Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos
2018,Junio,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",19303578.2,9090.99,26394978.71
2018,Junio,198,Croacia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",102136,39,112917.76
2018,Junio,245,España,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",886542.16,452.27,1312112.99
2018,Junio,247,Eslovenia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",4208505.6,2138.77,6239676.5
2018,Junio,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2261795,1102.32,3214674.81
2018,Junio,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,489884,259.48,754160.88
2018,Junio,275,Francia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2193286,1362.71,3975336.54
2018,Junio,301,Grecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2089734.4,1058.04,3075821.35
2018,Junio,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",18398580,9561.55,27858779.71
2018,Junio,467,Malta,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",41688,26.69,77853.5
2018,Junio,538,Noruega,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",580526,264.94,765589.62
2018,Junio,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",4666944.8,2178.18,6380748.31
2018,Junio,607,Portugal,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",572486.12,308.23,891445.3
2018,Junio,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",8188844,4264.27,12439157.51
2018,Junio,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1440,0.77,2251.73
2018,Junio,764,Suecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",223938,91.26,261464.6
2018,Junio,827,Turquía,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",333050.4,162.49,473888.79
2018,Junio,830,Ucrania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",82833.12,33.82,98483.07
2018,Junio,149,Canadá,11,Bogotá,0803902000 - Los demás bananos secos,845.52,9.24,27006.05
2018,Junio,249,Estados Unidos,5,Antioquia,0803901900 - Los demás bananos o plátanos frescos.,636,13.16,38397.94
2018,Junio,573,Países Bajos,13,Bolívar,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",40102,24.9,71545.67
2018,Junio,767,Suiza,11,Bogotá,0803902000 - Los demás bananos secos,499,4.42,12634.92
2018,Junio,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,190560,164.85,468486.75
2018,Junio,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,130,0.28,782.79
2018,Mayo,23,Alemania,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,315,1.52,4298.05
2018,Mayo,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,216,0.86,2426.45
2018,Mayo,87,Bélgica,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,92.8,0.13,360.72
2018,Mayo,149,Canadá,11,Bogotá,"0803102000 - ""PLATANOS """"PLANTAINS"""" SECOS.""",490,1.59,4576.12
2018,Mayo,149,Canadá,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,9,0.01,38.15
2018,Mayo,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,592,1.94,5532.8
2018,Mayo,275,Francia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,2393.9,8.02,22721.06
2018,Mayo,386,Italia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,20.3,0.01,31.28
2018,Mayo,573,Países Bajos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,720,0.1,269.75
2018,Mayo,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,15,0.07,192.91
2018,Mayo,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3131081,1464.35,4196843.68
2018,Mayo,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",13259056.82,6303.42,18002206.23
2018,Mayo,87,Bélgica,70,Sucre,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",58773,28.22,80241.03
2018,Mayo,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",17414,8.64,24945.06
2018,Mayo,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",18007600,8179.73,23362340.23
2018,Mayo,386,Italia,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",118514,81.68,231787.96
2018,Mayo,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",173160,134.95,382959.34
2018,Mayo,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6231480.58,3168.71,9043117.01
2018,Mayo,573,Países Bajos,47,Magdalena,0803902000 - Los demás bananos secos,7000,31.3,90368.11
2018,Mayo,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",12277492.1,6017.13,17215134.6
2018,Mayo,767,Suiza,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1450369.2,726.64,2072809.05
2018,Mayo,830,Ucrania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",117546,57.67,164199.68
2018,Mayo,249,Estados Unidos,76,Valle del Cauca,0803902000 - Los demás bananos secos,2600,42.31,119427.18
2018,Mayo,17,Albania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",84240,38.45,109631.4
2018,Mayo,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",13700792.2,6952.92,19810430.57
2018,Mayo,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",43621233.16,20461.21,58570656.27
2018,Mayo,198,Croacia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",104220,39.13,112131.97
2018,Mayo,245,España,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2643926.36,1181.44,3382325.34
2018,Mayo,247,Eslovenia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",4123742.4,1978.23,5602403.49
2018,Mayo,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3389818,1649.96,4724363.98
2018,Mayo,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,606176,323.24,928436.05
2018,Mayo,275,Francia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3105381,1735.23,4979962.32
2018,Mayo,301,Grecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2668453.8,1326.87,3804426.63
2018,Mayo,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",22732269.97,10872.7,31111299.68
2018,Mayo,467,Malta,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",62532,36.21,103963.04
2018,Mayo,538,Noruega,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1732884.2,792.02,2265454.58
2018,Mayo,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6792382.48,3338.82,9559517.89
2018,Mayo,607,Portugal,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",931959,431.91,1226894.07
2018,Mayo,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",16270019,8443.02,24153930.07
2018,Mayo,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,2160,1.16,3275.16
2018,Mayo,764,Suecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",671814,273.79,781611.28
2018,Mayo,827,Turquía,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",374306.4,177.61,507743.81
2016,Julio,69,Australia,76,Valle del Cauca,0803902000 - Los demás bananos secos,410.2,13.18,38688.07
2018,Mayo,830,Ucrania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",954114.48,490.44,1410955.02
2018,Mayo,23,Alemania,70,Sucre,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",19980,14.04,40229.79
2018,Mayo,27,Aruba,13,Bolívar,0803901900 - Los demás bananos o plátanos frescos.,9450,4.24,12154.71
2018,Mayo,149,Canadá,11,Bogotá,0803902000 - Los demás bananos secos,548.42,5.97,17113.37
2018,Mayo,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",20369,13.5,38976.66
2018,Mayo,249,Estados Unidos,5,Antioquia,0803901900 - Los demás bananos o plátanos frescos.,2546,5.85,16884.11
2018,Mayo,275,Francia,11,Bogotá,0803902000 - Los demás bananos secos,960,9.98,28614.14
2018,Mayo,573,Países Bajos,13,Bolívar,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",20611,12.25,35356.32
2018,Mayo,27,Aruba,8,Atlántico,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,30,0.01,33.75
2018,Mayo,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,20,0.02,69.29
2018,Mayo,27,Aruba,25,Cundinamarca,0803901900 - Los demás bananos o plátanos frescos.,20,0.02,68.43
2018,Mayo,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",246240,114.05,321296.02
2018,Mayo,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,118320,103.26,291635.03
2018,Mayo,249,Estados Unidos,8,Atlántico,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,16800,15.2,42821.44
2018,Mayo,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,351.2,0.83,2351.33
2018,Abril,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,336,1.33,3714.99
2018,Abril,149,Canadá,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,30,0.1,282.03
2018,Abril,149,Canadá,11,Bogotá,"0803102000 - ""PLATANOS """"PLANTAINS"""" SECOS.""",5,0,2.79
2018,Abril,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,925,3,8374.71
2018,Abril,249,Estados Unidos,11,Bogotá,0803902000 - Los demás bananos secos,99.76,0.71,1917.98
2018,Abril,275,Francia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,2109,6.48,18102.21
2018,Abril,386,Italia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,486,1.17,3289.59
2018,Abril,573,Países Bajos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,320.3,0.93,2619.68
2018,Abril,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,30,0.14,380.74
2018,Abril,767,Suiza,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,420,1.3,3609.53
2018,Abril,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6254804.8,2746.99,7570358.48
2018,Abril,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",19591,10.72,29818.87
2018,Abril,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",19335114.62,8726.56,24159411.28
2018,Abril,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",37005,18.9,52909.6
2018,Abril,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",34106428,15885.87,44059219.99
2018,Abril,386,Italia,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",353393,229.3,638174.6
2018,Abril,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",194220,141.85,392605.64
2018,Abril,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6167501,3089.56,8552586.07
2018,Abril,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",22043670,10651.59,29371282.55
2018,Abril,676,Rusia- Federación de,25,Cundinamarca,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",21060,8.64,24367.31
2018,Abril,767,Suiza,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3971427,1992.84,5532003
2018,Abril,830,Ucrania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",195910.6,99.79,279124.86
2018,Abril,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",13621884.22,6991.17,19378982.82
2018,Abril,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",48785456.5,22593.16,62662532.06
2018,Abril,198,Croacia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",104220,40.72,113536.76
2018,Abril,211,Chile,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",24408,6.48,18062.09
2018,Abril,245,España,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2228158.32,969.75,2684587.31
2018,Abril,247,Eslovenia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",5564691.6,2372.91,6554827
2018,Abril,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",6168272,2762.91,7654144.49
2018,Abril,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,794940,426.73,1185210.98
2018,Abril,275,Francia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2736274,1453.31,4024437.88
2018,Abril,301,Grecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3507876.6,1661.52,4604419.86
2018,Abril,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",30001547,13661.67,37846466.48
2018,Abril,467,Malta,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",104220,53.56,147979.14
2018,Abril,500,Montenegro,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1252924.6,493.82,1347226.9
2018,Abril,538,Noruega,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1200460,546.07,1513024.31
2018,Abril,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",4638146,2295.01,6409582.45
2018,Abril,607,Portugal,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1172459,521.11,1439016.62
2018,Abril,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",13277117.4,6874.14,19075503.8
2018,Abril,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,4300,2.27,6277.83
2018,Abril,676,Rusia- Federación de,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",164473.2,69.52,193257.01
2018,Abril,764,Suecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",468234,190.82,527525.73
2018,Abril,830,Ucrania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",331695,146.39,404342.27
2018,Abril,27,Aruba,13,Bolívar,0803901900 - Los demás bananos o plátanos frescos.,12260,6.88,18752.28
2018,Abril,249,Estados Unidos,5,Antioquia,0803901900 - Los demás bananos o plátanos frescos.,4431,9.03,25096.52
2018,Abril,573,Países Bajos,11,Bogotá,"0803102000 - ""PLATANOS """"PLANTAINS"""" SECOS.""",1154.33,20.8,58501.04
2018,Abril,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,20,0.02,64.94
2018,Abril,27,Aruba,25,Cundinamarca,0803901900 - Los demás bananos o plátanos frescos.,20,0.02,65.44
2018,Abril,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",143640,66.53,181253.54
2018,Abril,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",20196,10.26,28527.62
2018,Abril,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,134480,118.11,329418.29
2018,Abril,196,Costa Rica,76,Valle del Cauca,0803902000 - Los demás bananos secos,90,1.94,5279.44
2018,Abril,249,Estados Unidos,5,Antioquia,0803901900 - Los demás bananos o plátanos frescos.,4,0,2.71
2018,Abril,383,Israel,5,Antioquia,0803902000 - Los demás bananos secos,128,1.84,5182.28
2018,Marzo,23,Alemania,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,90,0.43,1229.91
2018,Marzo,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,150,0.46,1319.25
2018,Marzo,23,Alemania,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,453.7,4.18,11624.59
2018,Marzo,87,Bélgica,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,64,0.09,246.87
2018,Marzo,149,Canadá,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,40,0.07,188.08
2018,Marzo,244,Emiratos Árabes Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,15,0.08,239.39
2018,Marzo,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,3014,8.1,22879.04
2018,Marzo,275,Francia,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,105,0.68,1949.51
2018,Marzo,275,Francia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,74646.26,187.62,524052.5
2018,Marzo,275,Francia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,137998,348.98,972228.04
